Título,URL,Término,Definición,URL_Imagen
Wikiloc | Ruta Maras - moray - maras - salinas - urubamba,https://es.wikiloc.com/rutas-senderismo/maras-moray-maras-salinas-urubamba-5234201,Distancia,"19,2 km"
"Wikiloc | Ruta Visita a yacimientos incas de Cuzco. Tambomachay, Puka Pukara, Q'enqo Grande/Chico, Saksaywaman y otros. Perú",https://es.wikiloc.com/rutas-senderismo/visita-a-yacimientos-incas-de-cuzco-tambomachay-puka-pukara-qenqo-grande-chico-saksaywaman-y-otros-140295457,Fecha de subida,12 de julio de 2023
"Wikiloc | Ruta Visita a yacimientos incas de Cuzco. Tambomachay, Puka Pukara, Q'enqo Grande/Chico, Saksaywaman y otros. Perú",https://es.wikiloc.com/rutas-senderismo/visita-a-yacimientos-incas-de-cuzco-tambomachay-puka-pukara-qenqo-grande-chico-saksaywaman-y-otros-140295457,Fecha de realización,julio 2023
"Wikiloc | Ruta Visita a yacimientos incas de Cuzco. Tambomachay, Puka Pukara, Q'enqo Grande/Chico, Saksaywaman y otros. Perú",https://es.wikiloc.com/rutas-senderismo/visita-a-yacimientos-incas-de-cuzco-tambomachay-puka-pukara-qenqo-grande-chico-saksaywaman-y-otros-140295457,URL_Imagen,https://s0.wklcdn.com/image_21/641448/140295457/89410419.400x300.jpg
Wikiloc | Ruta Machupicchu Santuario Maravilla del Mundo,https://es.wikiloc.com/rutas-senderismo/machupicchu-santuario-maravilla-del-mundo-28263826,Distancia,"13,75 km"
Wikiloc | Ruta Machupicchu Santuario Maravilla del Mundo,https://es.wikiloc.com/rutas-senderismo/machupicchu-santuario-maravilla-del-mundo-28263826,Desnivel positivo,1.534 m
Wikiloc | Ruta Machupicchu Santuario Maravilla del Mundo,https://es.wikiloc.com/rutas-senderismo/machupicchu-santuario-maravilla-del-mundo-28263826,Dificultad técnica,Moderado
Wikiloc | Ruta Machupicchu Santuario Maravilla del Mundo,https://es.wikiloc.com/rutas-senderismo/machupicchu-santuario-maravilla-del-mundo-28263826,Desnivel negativo,1.534 m
Wikiloc | Ruta Machupicchu Santuario Maravilla del Mundo,https://es.wikiloc.com/rutas-senderismo/machupicchu-santuario-maravilla-del-mundo-28263826,Altitud máxima,2.515 m
Wikiloc | Ruta Machupicchu Santuario Maravilla del Mundo,https://es.wikiloc.com/rutas-senderismo/machupicchu-santuario-maravilla-del-mundo-28263826,TrailRank ,43
Wikiloc | Ruta Machupicchu Santuario Maravilla del Mundo,https://es.wikiloc.com/rutas-senderismo/machupicchu-santuario-maravilla-del-mundo-28263826,Altitud mínima,1.837 m
Wikiloc | Ruta Machupicchu Santuario Maravilla del Mundo,https://es.wikiloc.com/rutas-senderismo/machupicchu-santuario-maravilla-del-mundo-28263826,Tipo de ruta,Circular
Wikiloc | Ruta Machupicchu Santuario Maravilla del Mundo,https://es.wikiloc.com/rutas-senderismo/machupicchu-santuario-maravilla-del-mundo-28263826,Tiempo en movimiento,2 horas 45 minutos
Wikiloc | Ruta Machupicchu Santuario Maravilla del Mundo,https://es.wikiloc.com/rutas-senderismo/machupicchu-santuario-maravilla-del-mundo-28263826,Tiempo,8 horas 53 minutos
Wikiloc | Ruta Machupicchu Santuario Maravilla del Mundo,https://es.wikiloc.com/rutas-senderismo/machupicchu-santuario-maravilla-del-mundo-28263826,Coordenadas,1838
Wikiloc | Ruta Machupicchu Santuario Maravilla del Mundo,https://es.wikiloc.com/rutas-senderismo/machupicchu-santuario-maravilla-del-mundo-28263826,Fecha de subida,2 de septiembre de 2018
Wikiloc | Ruta Machupicchu Santuario Maravilla del Mundo,https://es.wikiloc.com/rutas-senderismo/machupicchu-santuario-maravilla-del-mundo-28263826,Fecha de realización,septiembre 2018
Wikiloc | Ruta Machupicchu Santuario Maravilla del Mundo,https://es.wikiloc.com/rutas-senderismo/machupicchu-santuario-maravilla-del-mundo-28263826,URL_Imagen,https://s0.wklcdn.com/image_52/1580825/28263827/18113337.400x300.jpg
Wikiloc | Ruta CUSCO: CERRO SENQA TREK 1D,https://es.wikiloc.com/rutas-senderismo/cusco-cerro-senqa-trek-1d-141305101,Distancia,"24,89 km"
Wikiloc | Ruta CUSCO: CERRO SENQA TREK 1D,https://es.wikiloc.com/rutas-senderismo/cusco-cerro-senqa-trek-1d-141305101,Desnivel positivo,1.381 m
Wikiloc | Ruta CUSCO: CERRO SENQA TREK 1D,https://es.wikiloc.com/rutas-senderismo/cusco-cerro-senqa-trek-1d-141305101,Dificultad técnica,Moderado
Wikiloc | Ruta CUSCO: CERRO SENQA TREK 1D,https://es.wikiloc.com/rutas-senderismo/cusco-cerro-senqa-trek-1d-141305101,Desnivel negativo,1.381 m
Wikiloc | Ruta CUSCO: CERRO SENQA TREK 1D,https://es.wikiloc.com/rutas-senderismo/cusco-cerro-senqa-trek-1d-141305101,Altitud máxima,4.391 m
Wikiloc | Ruta CUSCO: CERRO SENQA TREK 1D,https://es.wikiloc.com/rutas-senderismo/cusco-cerro-senqa-trek-1d-141305101,TrailRank ,74 5
Wikiloc | Ruta CUSCO: CERRO SENQA TREK 1D,https://es.wikiloc.com/rutas-senderismo/cusco-cerro-senqa-trek-1d-141305101,Altitud mínima,3.416 m
Wikiloc | Ruta CUSCO: CERRO SENQA TREK 1D,https://es.wikiloc.com/rutas-senderismo/cusco-cerro-senqa-trek-1d-141305101,Tipo de ruta,Circular
Wikiloc | Ruta CUSCO: CERRO SENQA TREK 1D,https://es.wikiloc.com/rutas-senderismo/cusco-cerro-senqa-trek-1d-141305101,Tiempo,10 horas 59 minutos
Wikiloc | Ruta CUSCO: CERRO SENQA TREK 1D,https://es.wikiloc.com/rutas-senderismo/cusco-cerro-senqa-trek-1d-141305101,Coordenadas,7288
Wikiloc | Ruta CUSCO: CERRO SENQA TREK 1D,https://es.wikiloc.com/rutas-senderismo/cusco-cerro-senqa-trek-1d-141305101,Fecha de subida,22 de julio de 2023
Wikiloc | Ruta CUSCO: CERRO SENQA TREK 1D,https://es.wikiloc.com/rutas-senderismo/cusco-cerro-senqa-trek-1d-141305101,Fecha de realización,julio 2023
Wikiloc | Ruta CUSCO: CERRO SENQA TREK 1D,https://es.wikiloc.com/rutas-senderismo/cusco-cerro-senqa-trek-1d-141305101,URL_Imagen,https://s0.wklcdn.com/image_362/10877688/141305101/89504166.400x300.jpg
Wikiloc | Ruta Inca Trail,https://es.wikiloc.com/rutas-senderismo/inca-trail-2047771,Distancia,"36,74 km"
Wikiloc | Ruta Inca Trail,https://es.wikiloc.com/rutas-senderismo/inca-trail-2047771,Desnivel positivo,2.503 m
Wikiloc | Ruta Inca Trail,https://es.wikiloc.com/rutas-senderismo/inca-trail-2047771,Dificultad técnica,Difícil
Wikiloc | Ruta Inca Trail,https://es.wikiloc.com/rutas-senderismo/inca-trail-2047771,Desnivel negativo,2.729 m
Wikiloc | Ruta Inca Trail,https://es.wikiloc.com/rutas-senderismo/inca-trail-2047771,Altitud máxima,4.232 m
Wikiloc | Ruta Inca Trail,https://es.wikiloc.com/rutas-senderismo/inca-trail-2047771,TrailRank ,37
Wikiloc | Ruta Inca Trail,https://es.wikiloc.com/rutas-senderismo/inca-trail-2047771,Altitud mínima,2.423 m
Wikiloc | Ruta Inca Trail,https://es.wikiloc.com/rutas-senderismo/inca-trail-2047771,Tipo de ruta,Solo ida
Wikiloc | Ruta Inca Trail,https://es.wikiloc.com/rutas-senderismo/inca-trail-2047771,Tiempo,2 días 20 horas 37 minutos
Wikiloc | Ruta Inca Trail,https://es.wikiloc.com/rutas-senderismo/inca-trail-2047771,Coordenadas,6336
Wikiloc | Ruta Inca Trail,https://es.wikiloc.com/rutas-senderismo/inca-trail-2047771,Fecha de subida,20 de septiembre de 2011
Wikiloc | Ruta Inca Trail,https://es.wikiloc.com/rutas-senderismo/inca-trail-2047771,Fecha de realización,septiembre 2011
Wikiloc | Ruta Inca Trail,https://es.wikiloc.com/rutas-senderismo/inca-trail-2047771,URL_Imagen,https://s0.wklcdn.com/image_0/5172/photo_tn.jpg?1438360922801?378
Wikiloc | Ruta Camino del Inka + Machu Picchu + Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/camino-del-inka-machu-picchu-wayna-picchu-16349586,Distancia,"50,16 km"
Wikiloc | Ruta Camino del Inka + Machu Picchu + Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/camino-del-inka-machu-picchu-wayna-picchu-16349586,Desnivel positivo,3.175 m
Wikiloc | Ruta Camino del Inka + Machu Picchu + Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/camino-del-inka-machu-picchu-wayna-picchu-16349586,Dificultad técnica,Moderado
Wikiloc | Ruta Camino del Inka + Machu Picchu + Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/camino-del-inka-machu-picchu-wayna-picchu-16349586,Desnivel negativo,3.303 m
Wikiloc | Ruta Camino del Inka + Machu Picchu + Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/camino-del-inka-machu-picchu-wayna-picchu-16349586,Altitud máxima,4.218 m
Wikiloc | Ruta Camino del Inka + Machu Picchu + Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/camino-del-inka-machu-picchu-wayna-picchu-16349586,TrailRank ,"65 4,5"
Wikiloc | Ruta Camino del Inka + Machu Picchu + Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/camino-del-inka-machu-picchu-wayna-picchu-16349586,Altitud mínima,2.391 m
Wikiloc | Ruta Camino del Inka + Machu Picchu + Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/camino-del-inka-machu-picchu-wayna-picchu-16349586,Tipo de ruta,Solo ida
Wikiloc | Ruta Camino del Inka + Machu Picchu + Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/camino-del-inka-machu-picchu-wayna-picchu-16349586,Tiempo,3 días 2 horas 47 minutos
Wikiloc | Ruta Camino del Inka + Machu Picchu + Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/camino-del-inka-machu-picchu-wayna-picchu-16349586,Coordenadas,5656
Wikiloc | Ruta Camino del Inka + Machu Picchu + Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/camino-del-inka-machu-picchu-wayna-picchu-16349586,Fecha de subida,8 de febrero de 2017
Wikiloc | Ruta Camino del Inka + Machu Picchu + Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/camino-del-inka-machu-picchu-wayna-picchu-16349586,Fecha de realización,enero 2017
Wikiloc | Ruta Camino del Inka + Machu Picchu + Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/camino-del-inka-machu-picchu-wayna-picchu-16349586,URL_Imagen,https://s0.wklcdn.com/image_16/506343/16349586/10252014.400x300.jpg
Wikiloc | Ruta Camino Inca - Dia 1,https://es.wikiloc.com/rutas-senderismo/camino-inca-dia-1-5353568,Distancia,"10,53 km"
Wikiloc | Ruta Camino Inca - Dia 1,https://es.wikiloc.com/rutas-senderismo/camino-inca-dia-1-5353568,Desnivel positivo,637 m
Wikiloc | Ruta Camino Inca - Dia 1,https://es.wikiloc.com/rutas-senderismo/camino-inca-dia-1-5353568,Dificultad técnica,Moderado
Wikiloc | Ruta Camino Inca - Dia 1,https://es.wikiloc.com/rutas-senderismo/camino-inca-dia-1-5353568,Desnivel negativo,490 m
Wikiloc | Ruta Camino Inca - Dia 1,https://es.wikiloc.com/rutas-senderismo/camino-inca-dia-1-5353568,Altitud máxima,2.850 m
Wikiloc | Ruta Camino Inca - Dia 1,https://es.wikiloc.com/rutas-senderismo/camino-inca-dia-1-5353568,TrailRank ,"47 4,8"
Wikiloc | Ruta Camino Inca - Dia 1,https://es.wikiloc.com/rutas-senderismo/camino-inca-dia-1-5353568,Altitud mínima,2.617 m
Wikiloc | Ruta Camino Inca - Dia 1,https://es.wikiloc.com/rutas-senderismo/camino-inca-dia-1-5353568,Tipo de ruta,Solo ida
Wikiloc | Ruta Camino Inca - Dia 1,https://es.wikiloc.com/rutas-senderismo/camino-inca-dia-1-5353568,Tiempo,6 horas 37 minutos
Wikiloc | Ruta Camino Inca - Dia 1,https://es.wikiloc.com/rutas-senderismo/camino-inca-dia-1-5353568,Coordenadas,487
Wikiloc | Ruta Camino Inca - Dia 1,https://es.wikiloc.com/rutas-senderismo/camino-inca-dia-1-5353568,Fecha de subida,1 de octubre de 2013
Wikiloc | Ruta Camino Inca - Dia 1,https://es.wikiloc.com/rutas-senderismo/camino-inca-dia-1-5353568,Fecha de realización,septiembre 2013
Wikiloc | Ruta Camino Inca - Dia 1,https://es.wikiloc.com/rutas-senderismo/camino-inca-dia-1-5353568,URL_Imagen,https://s0.wklcdn.com/image_9/279765/photo_tn.jpg?1443461988523?150
Wikiloc | Ruta A Machu Pichu por la Central Hidroeléctrica,https://es.wikiloc.com/rutas-senderismo/a-machu-pichu-por-la-central-hidroelectrica-14169974,Distancia,"10,17 km"
Wikiloc | Ruta A Machu Pichu por la Central Hidroeléctrica,https://es.wikiloc.com/rutas-senderismo/a-machu-pichu-por-la-central-hidroelectrica-14169974,Desnivel positivo,425 m
Wikiloc | Ruta A Machu Pichu por la Central Hidroeléctrica,https://es.wikiloc.com/rutas-senderismo/a-machu-pichu-por-la-central-hidroelectrica-14169974,Dificultad técnica,Fácil
Wikiloc | Ruta A Machu Pichu por la Central Hidroeléctrica,https://es.wikiloc.com/rutas-senderismo/a-machu-pichu-por-la-central-hidroelectrica-14169974,Desnivel negativo,243 m
Wikiloc | Ruta A Machu Pichu por la Central Hidroeléctrica,https://es.wikiloc.com/rutas-senderismo/a-machu-pichu-por-la-central-hidroelectrica-14169974,Altitud máxima,2.133 m
Wikiloc | Ruta A Machu Pichu por la Central Hidroeléctrica,https://es.wikiloc.com/rutas-senderismo/a-machu-pichu-por-la-central-hidroelectrica-14169974,TrailRank ,63 5
Wikiloc | Ruta A Machu Pichu por la Central Hidroeléctrica,https://es.wikiloc.com/rutas-senderismo/a-machu-pichu-por-la-central-hidroelectrica-14169974,Altitud mínima,1.788 m
Wikiloc | Ruta A Machu Pichu por la Central Hidroeléctrica,https://es.wikiloc.com/rutas-senderismo/a-machu-pichu-por-la-central-hidroelectrica-14169974,Tipo de ruta,Solo ida
Wikiloc | Ruta A Machu Pichu por la Central Hidroeléctrica,https://es.wikiloc.com/rutas-senderismo/a-machu-pichu-por-la-central-hidroelectrica-14169974,Tiempo,58 minutos
Wikiloc | Ruta A Machu Pichu por la Central Hidroeléctrica,https://es.wikiloc.com/rutas-senderismo/a-machu-pichu-por-la-central-hidroelectrica-14169974,Coordenadas,89
Wikiloc | Ruta A Machu Pichu por la Central Hidroeléctrica,https://es.wikiloc.com/rutas-senderismo/a-machu-pichu-por-la-central-hidroelectrica-14169974,Fecha de subida,30 de julio de 2016
Wikiloc | Ruta A Machu Pichu por la Central Hidroeléctrica,https://es.wikiloc.com/rutas-senderismo/a-machu-pichu-por-la-central-hidroelectrica-14169974,Fecha de realización,julio 2016
Wikiloc | Ruta A Machu Pichu por la Central Hidroeléctrica,https://es.wikiloc.com/rutas-senderismo/a-machu-pichu-por-la-central-hidroelectrica-14169974,URL_Imagen,https://s0.wklcdn.com/image_46/1389238/14344735/8898465.400x300.jpg
Wikiloc | Ruta 74 Día 4 parte2 Salkantay - HIDROELECTRICA-AGUAS CALIENTES:,https://es.wikiloc.com/rutas-senderismo/dia-4-salkantay-trekking-parte-2-hidroelectrica-aguas-calientes-112524552,Distancia,"10,45 km"
Wikiloc | Ruta 74 Día 4 parte2 Salkantay - HIDROELECTRICA-AGUAS CALIENTES:,https://es.wikiloc.com/rutas-senderismo/dia-4-salkantay-trekking-parte-2-hidroelectrica-aguas-calientes-112524552,Desnivel positivo,795 m
Wikiloc | Ruta 74 Día 4 parte2 Salkantay - HIDROELECTRICA-AGUAS CALIENTES:,https://es.wikiloc.com/rutas-senderismo/dia-4-salkantay-trekking-parte-2-hidroelectrica-aguas-calientes-112524552,Dificultad técnica,Moderado
Wikiloc | Ruta 74 Día 4 parte2 Salkantay - HIDROELECTRICA-AGUAS CALIENTES:,https://es.wikiloc.com/rutas-senderismo/dia-4-salkantay-trekking-parte-2-hidroelectrica-aguas-calientes-112524552,Desnivel negativo,524 m
Wikiloc | Ruta 74 Día 4 parte2 Salkantay - HIDROELECTRICA-AGUAS CALIENTES:,https://es.wikiloc.com/rutas-senderismo/dia-4-salkantay-trekking-parte-2-hidroelectrica-aguas-calientes-112524552,Altitud máxima,2.122 m
Wikiloc | Ruta 74 Día 4 parte2 Salkantay - HIDROELECTRICA-AGUAS CALIENTES:,https://es.wikiloc.com/rutas-senderismo/dia-4-salkantay-trekking-parte-2-hidroelectrica-aguas-calientes-112524552,TrailRank ,44
Wikiloc | Ruta 74 Día 4 parte2 Salkantay - HIDROELECTRICA-AGUAS CALIENTES:,https://es.wikiloc.com/rutas-senderismo/dia-4-salkantay-trekking-parte-2-hidroelectrica-aguas-calientes-112524552,Altitud mínima,1.862 m
Wikiloc | Ruta 74 Día 4 parte2 Salkantay - HIDROELECTRICA-AGUAS CALIENTES:,https://es.wikiloc.com/rutas-senderismo/dia-4-salkantay-trekking-parte-2-hidroelectrica-aguas-calientes-112524552,Tipo de ruta,Solo ida
Wikiloc | Ruta 74 Día 4 parte2 Salkantay - HIDROELECTRICA-AGUAS CALIENTES:,https://es.wikiloc.com/rutas-senderismo/dia-4-salkantay-trekking-parte-2-hidroelectrica-aguas-calientes-112524552,Tiempo en movimiento,2 horas 2 minutos
Wikiloc | Ruta 74 Día 4 parte2 Salkantay - HIDROELECTRICA-AGUAS CALIENTES:,https://es.wikiloc.com/rutas-senderismo/dia-4-salkantay-trekking-parte-2-hidroelectrica-aguas-calientes-112524552,Tiempo,2 horas 22 minutos
Wikiloc | Ruta 74 Día 4 parte2 Salkantay - HIDROELECTRICA-AGUAS CALIENTES:,https://es.wikiloc.com/rutas-senderismo/dia-4-salkantay-trekking-parte-2-hidroelectrica-aguas-calientes-112524552,Coordenadas,1797
Wikiloc | Ruta 74 Día 4 parte2 Salkantay - HIDROELECTRICA-AGUAS CALIENTES:,https://es.wikiloc.com/rutas-senderismo/dia-4-salkantay-trekking-parte-2-hidroelectrica-aguas-calientes-112524552,Fecha de subida,2 de septiembre de 2022
Wikiloc | Ruta 74 Día 4 parte2 Salkantay - HIDROELECTRICA-AGUAS CALIENTES:,https://es.wikiloc.com/rutas-senderismo/dia-4-salkantay-trekking-parte-2-hidroelectrica-aguas-calientes-112524552,Fecha de realización,septiembre 2022
Wikiloc | Ruta 74 Día 4 parte2 Salkantay - HIDROELECTRICA-AGUAS CALIENTES:,https://es.wikiloc.com/rutas-senderismo/dia-4-salkantay-trekking-parte-2-hidroelectrica-aguas-calientes-112524552,URL_Imagen,https://s0.wklcdn.com/image_227/6829403/112524555/72420474.400x300.jpg
Wikiloc | Ruta 71 Día 2 Salkantay - SORAYPAMPA –SALKANTAY- COLPAPAMPA,https://es.wikiloc.com/rutas-senderismo/dia-2-salkantay-trekking-soraymapa-salkantay-colpapampa-112514340,Distancia,"21,57 km"
Wikiloc | Ruta 71 Día 2 Salkantay - SORAYPAMPA –SALKANTAY- COLPAPAMPA,https://es.wikiloc.com/rutas-senderismo/dia-2-salkantay-trekking-soraymapa-salkantay-colpapampa-112514340,Desnivel positivo,914 m
Wikiloc | Ruta 71 Día 2 Salkantay - SORAYPAMPA –SALKANTAY- COLPAPAMPA,https://es.wikiloc.com/rutas-senderismo/dia-2-salkantay-trekking-soraymapa-salkantay-colpapampa-112514340,Dificultad técnica,Moderado
Wikiloc | Ruta 71 Día 2 Salkantay - SORAYPAMPA –SALKANTAY- COLPAPAMPA,https://es.wikiloc.com/rutas-senderismo/dia-2-salkantay-trekking-soraymapa-salkantay-colpapampa-112514340,Desnivel negativo,1.993 m
Wikiloc | Ruta 71 Día 2 Salkantay - SORAYPAMPA –SALKANTAY- COLPAPAMPA,https://es.wikiloc.com/rutas-senderismo/dia-2-salkantay-trekking-soraymapa-salkantay-colpapampa-112514340,Altitud máxima,4.679 m
Wikiloc | Ruta 71 Día 2 Salkantay - SORAYPAMPA –SALKANTAY- COLPAPAMPA,https://es.wikiloc.com/rutas-senderismo/dia-2-salkantay-trekking-soraymapa-salkantay-colpapampa-112514340,TrailRank ,38
Wikiloc | Ruta 71 Día 2 Salkantay - SORAYPAMPA –SALKANTAY- COLPAPAMPA,https://es.wikiloc.com/rutas-senderismo/dia-2-salkantay-trekking-soraymapa-salkantay-colpapampa-112514340,Altitud mínima,2.868 m
Wikiloc | Ruta 71 Día 2 Salkantay - SORAYPAMPA –SALKANTAY- COLPAPAMPA,https://es.wikiloc.com/rutas-senderismo/dia-2-salkantay-trekking-soraymapa-salkantay-colpapampa-112514340,Tipo de ruta,Solo ida
Wikiloc | Ruta 71 Día 2 Salkantay - SORAYPAMPA –SALKANTAY- COLPAPAMPA,https://es.wikiloc.com/rutas-senderismo/dia-2-salkantay-trekking-soraymapa-salkantay-colpapampa-112514340,Tiempo en movimiento,6 horas 47 minutos
Wikiloc | Ruta 71 Día 2 Salkantay - SORAYPAMPA –SALKANTAY- COLPAPAMPA,https://es.wikiloc.com/rutas-senderismo/dia-2-salkantay-trekking-soraymapa-salkantay-colpapampa-112514340,Tiempo,10 horas 36 minutos
Wikiloc | Ruta 71 Día 2 Salkantay - SORAYPAMPA –SALKANTAY- COLPAPAMPA,https://es.wikiloc.com/rutas-senderismo/dia-2-salkantay-trekking-soraymapa-salkantay-colpapampa-112514340,Coordenadas,3901
Wikiloc | Ruta 71 Día 2 Salkantay - SORAYPAMPA –SALKANTAY- COLPAPAMPA,https://es.wikiloc.com/rutas-senderismo/dia-2-salkantay-trekking-soraymapa-salkantay-colpapampa-112514340,Fecha de subida,2 de septiembre de 2022
Wikiloc | Ruta 71 Día 2 Salkantay - SORAYPAMPA –SALKANTAY- COLPAPAMPA,https://es.wikiloc.com/rutas-senderismo/dia-2-salkantay-trekking-soraymapa-salkantay-colpapampa-112514340,Fecha de realización,agosto 2022
Wikiloc | Ruta 71 Día 2 Salkantay - SORAYPAMPA –SALKANTAY- COLPAPAMPA,https://es.wikiloc.com/rutas-senderismo/dia-2-salkantay-trekking-soraymapa-salkantay-colpapampa-112514340,URL_Imagen,https://s0.wklcdn.com/image_227/6829403/112514342/72406887.400x300.jpg
Wikiloc | Ruta Ascenso al Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/ascenso-al-wayna-picchu-5353804,Distancia,"1,32 km"
Wikiloc | Ruta Ascenso al Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/ascenso-al-wayna-picchu-5353804,Desnivel positivo,247 m
Wikiloc | Ruta Ascenso al Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/ascenso-al-wayna-picchu-5353804,Dificultad técnica,Moderado
Wikiloc | Ruta Ascenso al Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/ascenso-al-wayna-picchu-5353804,Desnivel negativo,247 m
Wikiloc | Ruta Ascenso al Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/ascenso-al-wayna-picchu-5353804,Altitud máxima,2.692 m
Wikiloc | Ruta Ascenso al Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/ascenso-al-wayna-picchu-5353804,TrailRank ,"54 4,8"
Wikiloc | Ruta Ascenso al Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/ascenso-al-wayna-picchu-5353804,Altitud mínima,2.429 m
Wikiloc | Ruta Ascenso al Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/ascenso-al-wayna-picchu-5353804,Tipo de ruta,Circular
Wikiloc | Ruta Ascenso al Wayna Picchu,https://es.wikiloc.com/rutas-senderismo/ascenso-al-wayna-picchu-5353804,Tiempo,2 horas 45 minutos
